date,code,name,call_vol,put_vol,pcr_vol
2024-05-17,588080,科创板50ETF,291871.0,212592.0,72.84
2024-05-20,510050,上证50ETF,848544.0,680895.0,80.24
2024-05-20,510300,沪深300ETF,775247.0,589049.0,75.98
2024-05-20,510500,中证500ETF,782041.0,674908.0,86.3
2024-05-20,588000,科创50ETF,274438.0,177439.0,64.66
2024-05-20,588080,科创板50ETF,308124.0,222484.0,72.21
2024-05-21,510050,上证50ETF,480300.0,444813.0,92.61
2024-05-21,510300,沪深300ETF,442804.0,386600.0,87.31
2024-05-21,510500,中证500ETF,523822.0,533577.0,101.86
2024-05-21,588000,科创50ETF,173170.0,112007.0,64.68
2024-05-21,588080,科创板50ETF,121027.0,92907.0,76.77
2024-05-22,510050,上证50ETF,554642.0,470906.0,84.9
2024-05-22,510300,沪深300ETF,509888.0,408813.0,80.18
2024-05-22,510500,中证500ETF,499099.0,536767.0,107.55
2024-05-22,588000,科创50ETF,263422.0,187282.0,71.1
2024-05-22,588080,科创板50ETF,174734.0,128029.0,73.27
2024-05-23,510050,上证50ETF,536932.0,513995.0,95.73
2024-05-23,510300,沪深300ETF,464032.0,496611.0,107.02
2024-05-23,510500,中证500ETF,477305.0,619504.0,129.79
2024-05-23,588000,科创50ETF,256833.0,184993.0,72.03
2024-05-23,588080,科创板50ETF,179762.0,142927.0,79.51
2024-05-24,510050,上证50ETF,555088.0,541230.0,97.5
2024-05-24,510300,沪深300ETF,465285.0,474184.0,101.91
2024-05-24,510500,中证500ETF,471141.0,617127.0,130.99
2024-05-24,588000,科创50ETF,273514.0,214095.0,78.28
2024-05-24,588080,科创板50ETF,181615.0,151887.0,83.63
2024-05-27,510050,上证50ETF,446664.0,455287.0,101.93
2024-05-27,510300,沪深300ETF,413083.0,408490.0,98.89
2024-05-27,510500,中证500ETF,525351.0,590741.0,112.45
2024-05-27,588000,科创50ETF,338519.0,250705.0,74.06
2024-05-27,588080,科创板50ETF,197552.0,182440.0,92.35
2024-05-28,510050,上证50ETF,350910.0,382770.0,109.08
2024-05-28,510300,沪深300ETF,347650.0,345670.0,99.43
2024-05-28,510500,中证500ETF,431872.0,511259.0,118.38
2024-05-28,588000,科创50ETF,261717.0,176092.0,67.28
2024-05-28,588080,科创板50ETF,158350.0,128261.0,81.0
2024-05-29,510050,上证50ETF,432644.0,413291.0,95.53
2024-05-29,510300,沪深300ETF,396816.0,354321.0,89.29
2024-05-29,510500,中证500ETF,445699.0,532695.0,119.52
2024-05-29,588000,科创50ETF,201611.0,146285.0,72.56
2024-05-29,588080,科创板50ETF,142805.0,118388.0,82.9
2024-05-30,510050,上证50ETF,550414.0,604656.0,109.85
2024-05-30,510300,沪深300ETF,437087.0,447472.0,102.38
2024-05-30,510500,中证500ETF,471779.0,554570.0,117.55
2024-05-30,588000,科创50ETF,234403.0,185131.0,78.98
2024-05-30,588080,科创板50ETF,177412.0,144141.0,81.25
2024-05-31,510050,上证50ETF,438056.0,438669.0,100.14
2024-05-31,510300,沪深300ETF,373248.0,372472.0,99.79
2024-05-31,510500,中证500ETF,453961.0,445320.0,98.1
2024-05-31,588000,科创50ETF,196043.0,148770.0,75.89
2024-05-31,588080,科创板50ETF,102846.0,80380.0,78.16
2024-06-03,510050,上证50ETF,537284.0,516930.0,96.21
2024-06-03,510300,沪深300ETF,496169.0,496217.0,100.01
2024-06-03,510500,中证500ETF,624161.0,734240.0,117.64
2024-06-03,588000,科创50ETF,261955.0,194604.0,74.29
2024-06-03,588080,科创板50ETF,172398.0,131826.0,76.47
2024-06-04,510050,上证50ETF,528319.0,446812.0,84.57
2024-06-04,510300,沪深300ETF,483775.0,430035.0,88.89
2024-06-04,510500,中证500ETF,639046.0,662123.0,103.61
2024-06-04,588000,科创50ETF,168675.0,126645.0,75.08
2024-06-04,588080,科创板50ETF,117468.0,94926.0,80.81
2024-06-05,510050,上证50ETF,365489.0,355580.0,97.29
2024-06-05,510300,沪深300ETF,354394.0,322951.0,91.13
2024-06-05,510500,中证500ETF,448402.0,475012.0,105.93
2024-06-05,588000,科创50ETF,237704.0,164472.0,69.19
2024-06-05,588080,科创板50ETF,149427.0,100894.0,67.52
2024-06-06,510050,上证50ETF,617788.0,607062.0,98.26
2024-06-06,510300,沪深300ETF,590072.0,552968.0,93.71
2024-06-06,510500,中证500ETF,766428.0,996611.0,130.03
2024-06-06,588000,科创50ETF,288853.0,216170.0,74.84
2024-06-06,588080,科创板50ETF,196832.0,170357.0,86.55
2024-06-07,510050,上证50ETF,579451.0,598036.0,103.21
2024-06-07,510300,沪深300ETF,578133.0,616980.0,106.72
2024-06-07,510500,中证500ETF,677974.0,808793.0,119.3
2024-06-07,588000,科创50ETF,278991.0,244889.0,87.78
2024-06-07,588080,科创板50ETF,179037.0,197156.0,110.12
2024-06-11,510050,上证50ETF,725978.0,663517.0,91.4
2024-06-11,510300,沪深300ETF,507646.0,457002.0,90.02
2024-06-11,510500,中证500ETF,584407.0,606742.0,103.82
2024-06-11,588000,科创50ETF,288264.0,211405.0,73.34
2024-06-11,588080,科创板50ETF,164686.0,163506.0,99.28
2024-06-12,510050,上证50ETF,485428.0,389178.0,80.17
2024-06-12,510300,沪深300ETF,383970.0,302955.0,78.9
2024-06-12,510500,中证500ETF,463220.0,424002.0,91.53
2024-06-12,588000,科创50ETF,188718.0,120923.0,64.08
2024-06-12,588080,科创板50ETF,139102.0,124520.0,89.52
2024-06-13,510050,上证50ETF,607466.0,476591.0,78.46
2024-06-13,510300,沪深300ETF,465018.0,377328.0,81.14
2024-06-13,510500,中证500ETF,501478.0,523961.0,104.48
2024-06-13,588000,科创50ETF,331258.0,214284.0,64.69
2024-06-13,588080,科创板50ETF,183011.0,123692.0,67.59
2024-06-14,510050,上证50ETF,804030.0,664854.0,82.69
2024-06-14,510300,沪深300ETF,601789.0,534025.0,88.74
2024-06-14,510500,中证500ETF,616745.0,623239.0,101.05
2024-06-14,588000,科创50ETF,205741.0,171325.0,83.27
2024-06-14,588080,科创板50ETF,135595.0,122688.0,90.48
2024-06-17,510050,上证50ETF,481462.0,414232.0,86.04
2024-06-17,510300,沪深300ETF,349968.0,307358.0,87.82
2024-06-17,510500,中证500ETF,375620.0,404354.0,107.65
2024-06-17,588000,科创50ETF,213590.0,152529.0,71.41
2024-06-17,588080,科创板50ETF,116933.0,114136.0,97.61
2024-06-18,510050,上证50ETF,510842.0,400907.0,78.48
2024-06-18,510300,沪深300ETF,420671.0,349682.0,83.12
2024-06-18,510500,中证500ETF,465628.0,407909.0,87.6
2024-06-18,588000,科创50ETF,231776.0,146846.0,63.36
2024-06-18,588080,科创板50ETF,155326.0,127077.0,81.81
2024-06-19,510050,上证50ETF,514973.0,396897.0,77.07
2024-06-19,510300,沪深300ETF,444647.0,389924.0,87.69
2024-06-19,510500,中证500ETF,554389.0,563612.0,101.66
2024-06-19,588000,科创50ETF,258695.0,187644.0,72.53
2024-06-19,588080,科创板50ETF,244550.0,287405.0,117.52
2024-06-20,510050,上证50ETF,581481.0,496123.0,85.32
2024-06-20,510300,沪深300ETF,545215.0,553972.0,101.61
2024-06-20,510500,中证500ETF,738781.0,795830.0,107.72
2024-06-20,588000,科创50ETF,413749.0,306981.0,74.19
2024-06-20,588080,科创板50ETF,311313.0,286835.0,92.14
2024-06-21,510050,上证50ETF,810932.0,777104.0,95.83
2024-06-21,510300,沪深300ETF,712390.0,621678.0,87.27
2024-06-21,510500,中证500ETF,630084.0,629484.0,99.9
2024-06-21,588000,科创50ETF,294212.0,238205.0,80.96
2024-06-21,588080,科创板50ETF,147812.0,133632.0,90.41
2024-06-24,510050,上证50ETF,799625.0,760010.0,95.05
2024-06-24,510300,沪深300ETF,714149.0,619607.0,86.76
2024-06-24,510500,中证500ETF,787855.0,1045664.0,132.72
2024-06-24,588000,科创50ETF,416179.0,286787.0,68.91
2024-06-24,588080,科创板50ETF,192854.0,153490.0,79.59
2024-06-25,510050,上证50ETF,700727.0,724711.0,103.42
2024-06-25,510300,沪深300ETF,705295.0,650904.0,92.29
2024-06-25,510500,中证500ETF,767477.0,1116009.0,145.41
2024-06-25,588000,科创50ETF,401424.0,355237.0,88.49
2024-06-25,588080,科创板50ETF,221761.0,234075.0,105.55
2024-06-26,510050,上证50ETF,695685.0,629626.0,90.5
2024-06-26,510300,沪深300ETF,653348.0,548355.0,83.93
2024-06-26,510500,中证500ETF,845348.0,927724.0,109.74
2024-06-26,588000,科创50ETF,339390.0,268467.0,79.1
2024-06-26,588080,科创板50ETF,150244.0,169021.0,112.5
2024-06-27,510050,上证50ETF,542892.0,464853.0,85.63
2024-06-27,510300,沪深300ETF,444603.0,416056.0,93.58
2024-06-27,510500,中证500ETF,633567.0,719060.0,113.49
2024-06-27,588000,科创50ETF,235282.0,157355.0,66.88
2024-06-27,588080,科创板50ETF,134648.0,125060.0,92.88
2024-06-28,510050,上证50ETF,560465.0,515790.0,92.03
2024-06-28,510300,沪深300ETF,541133.0,487356.0,90.06
2024-06-28,510500,中证500ETF,753713.0,804231.0,106.7
2024-06-28,588000,科创50ETF,226153.0,147098.0,65.04
2024-06-28,588080,科创板50ETF,115007.0,104048.0,90.47
2024-07-01,510050,上证50ETF,496958.0,446231.0,89.79
2024-07-01,510300,沪深300ETF,441929.0,397365.0,89.92
2024-07-01,510500,中证500ETF,601583.0,738301.0,122.73
2024-07-01,588000,科创50ETF,267893.0,203463.0,75.95
2024-07-01,588080,科创板50ETF,134148.0,104166.0,77.65
2024-07-02,510050,上证50ETF,489625.0,434161.0,88.67
2024-07-02,510300,沪深300ETF,355606.0,320864.0,90.23
2024-07-02,510500,中证500ETF,478497.0,582716.0,121.78
2024-07-02,588000,科创50ETF,186536.0,144282.0,77.35
2024-07-02,588080,科创板50ETF,110773.0,110513.0,99.77
2024-07-03,510050,上证50ETF,335203.0,328958.0,98.14
2024-07-03,510300,沪深300ETF,356669.0,351350.0,98.51
2024-07-03,510500,中证500ETF,454623.0,671461.0,147.7
2024-07-03,588000,科创50ETF,274154.0,175850.0,64.14
2024-07-03,588080,科创板50ETF,139610.0,116433.0,83.4
2024-07-04,510050,上证50ETF,430447.0,444496.0,103.26
2024-07-04,510300,沪深300ETF,440481.0,425069.0,96.5
2024-07-04,510500,中证500ETF,613281.0,859639.0,140.17
2024-07-04,588000,科创50ETF,229007.0,164541.0,71.85
2024-07-04,588080,科创板50ETF,98887.0,74848.0,75.69
2024-07-05,510050,上证50ETF,782432.0,923137.0,117.98
2024-07-05,510300,沪深300ETF,644137.0,694874.0,107.88
2024-07-05,510500,中证500ETF,689286.0,885474.0,128.46
2024-07-05,588000,科创50ETF,281428.0,229367.0,81.5
2024-07-05,588080,科创板50ETF,127161.0,116771.0,91.83
2024-07-08,510050,上证50ETF,371475.0,454570.0,122.37
2024-07-08,510300,沪深300ETF,368262.0,417358.0,113.33
2024-07-08,510500,中证500ETF,572231.0,754423.0,131.84
2024-07-08,588000,科创50ETF,248392.0,157981.0,63.6
2024-07-08,588080,科创板50ETF,97144.0,82521.0,84.95
2024-07-09,510050,上证50ETF,721206.0,769407.0,106.68
2024-07-09,510300,沪深300ETF,665971.0,599889.0,90.08
2024-07-09,510500,中证500ETF,1008376.0,1096070.0,108.7
2024-07-09,588000,科创50ETF,335295.0,242024.0,72.18
2024-07-09,588080,科创板50ETF,142121.0,111052.0,78.14
2024-07-10,510050,上证50ETF,338295.0,320382.0,94.7
2024-07-10,510300,沪深300ETF,343365.0,318228.0,92.68
2024-07-10,510500,中证500ETF,612575.0,682778.0,111.46
2024-07-10,588000,科创50ETF,211471.0,135730.0,64.18
2024-07-10,588080,科创板50ETF,89266.0,73297.0,82.11
2024-07-11,510050,上证50ETF,604029.0,514483.0,85.18
2024-07-11,510300,沪深300ETF,636224.0,536617.0,84.34
2024-07-11,510500,中证500ETF,872474.0,889333.0,101.93
2024-07-11,588000,科创50ETF,351494.0,238097.0,67.74
2024-07-11,588080,科创板50ETF,152914.0,108202.0,70.76
2024-07-12,510050,上证50ETF,559254.0,467889.0,83.66
2024-07-12,510300,沪深300ETF,451787.0,331981.0,73.48
2024-07-12,510500,中证500ETF,500306.0,573523.0,114.63
2024-07-12,588000,科创50ETF,213017.0,157242.0,73.82
2024-07-12,588080,科创板50ETF,98180.0,83068.0,84.61
2024-07-15,510050,上证50ETF,455663.0,419964.0,92.17
2024-07-15,510300,沪深300ETF,361192.0,301791.0,83.55
2024-07-15,510500,中证500ETF,550179.0,606632.0,110.26
2024-07-15,588000,科创50ETF,166234.0,95521.0,57.46
2024-07-15,588080,科创板50ETF,88850.0,87381.0,98.35
2024-07-16,510050,上证50ETF,481782.0,447706.0,92.93
2024-07-16,510300,沪深300ETF,521636.0,457173.0,87.64
2024-07-16,510500,中证500ETF,628372.0,674841.0,107.4
2024-07-16,588000,科创50ETF,365757.0,261248.0,71.43
2024-07-16,588080,科创板50ETF,189983.0,154539.0,81.34
2024-07-17,510050,上证50ETF,603858.0,543246.0,89.96
2024-07-17,510300,沪深300ETF,562169.0,471406.0,83.85
2024-07-17,510500,中证500ETF,637983.0,654281.0,102.55
2024-07-17,588000,科创50ETF,259441.0,165921.0,63.95
2024-07-17,588080,科创板50ETF,142192.0,127615.0,89.75
2024-07-18,510050,上证50ETF,672089.0,591840.0,88.06
2024-07-18,510300,沪深300ETF,659575.0,543246.0,82.36
2024-07-18,510500,中证500ETF,963577.0,1023875.0,106.26
2024-07-18,588000,科创50ETF,372030.0,292029.0,78.5
2024-07-18,588080,科创板50ETF,224135.0,247024.0,110.21
2024-07-19,510050,上证50ETF,1001433.0,829797.0,82.86
2024-07-19,510300,沪深300ETF,788381.0,620745.0,78.74
2024-07-19,510500,中证500ETF,846616.0,862698.0,101.9
2024-07-19,588000,科创50ETF,498167.0,339563.0,68.16
2024-07-19,588080,科创板50ETF,379379.0,306334.0,80.75
2024-07-22,510050,上证50ETF,746353.0,661477.0,88.63
2024-07-22,510300,沪深300ETF,580811.0,511432.0,88.05
2024-07-22,510500,中证500ETF,683033.0,665596.0,97.45
2024-07-22,588000,科创50ETF,307957.0,212613.0,69.04
2024-07-22,588080,科创板50ETF,160218.0,118257.0,73.81
2024-07-23,510050,上证50ETF,610948.0,623819.0,102.11
2024-07-23,510300,沪深300ETF,621157.0,543255.0,87.46
2024-07-23,510500,中证500ETF,898925.0,976580.0,108.64
2024-07-23,588000,科创50ETF,336859.0,272524.0,80.9
2024-07-23,588080,科创板50ETF,149344.0,168041.0,112.52
2024-07-24,510050,上证50ETF,785983.0,799515.0,101.72
2024-07-24,510300,沪深300ETF,775977.0,769335.0,99.14
2024-07-24,510500,中证500ETF,913554.0,1027500.0,112.47
2024-07-24,588000,科创50ETF,356624.0,350200.0,98.2
2024-07-24,588080,科创板50ETF,144263.0,151583.0,105.07
2024-07-25,510050,上证50ETF,658873.0,724945.0,110.03
2024-07-25,510300,沪深300ETF,541557.0,506420.0,93.51
2024-07-25,510500,中证500ETF,654410.0,674703.0,103.1
2024-07-25,588000,科创50ETF,252720.0,211240.0,83.59
2024-07-25,588080,科创板50ETF,104689.0,98201.0,93.8
2024-07-26,510050,上证50ETF,558717.0,525495.0,94.05
2024-07-26,510300,沪深300ETF,483275.0,428508.0,88.67
2024-07-26,510500,中证500ETF,738237.0,728289.0,98.65
2024-07-26,588000,科创50ETF,206949.0,158688.0,76.68
2024-07-26,588080,科创板50ETF,93788.0,79492.0,84.76
2024-07-29,510050,上证50ETF,314639.0,275443.0,87.54
2024-07-29,510300,沪深300ETF,293063.0,246884.0,84.24
2024-07-29,510500,中证500ETF,442660.0,411649.0,92.99
2024-07-29,588000,科创50ETF,162619.0,134231.0,82.54
2024-07-29,588080,科创板50ETF,80292.0,75334.0,93.83
2024-07-30,510050,上证50ETF,579880.0,516110.0,89.0
2024-07-30,510300,沪深300ETF,481474.0,440271.0,91.44
2024-07-30,510500,中证500ETF,635670.0,604200.0,95.05
2024-07-30,588000,科创50ETF,194849.0,174249.0,89.43
2024-07-30,588080,科创板50ETF,94349.0,88762.0,94.08
2024-07-31,510050,上证50ETF,793224.0,633073.0,79.81
2024-07-31,510300,沪深300ETF,775179.0,589305.0,76.02
2024-07-31,510500,中证500ETF,1224614.0,966180.0,78.9
2024-07-31,588000,科创50ETF,444418.0,316508.0,71.22
2024-07-31,588080,科创板50ETF,215610.0,146132.0,67.78
2024-08-01,510050,上证50ETF,391383.0,321837.0,82.23
2024-08-01,510300,沪深300ETF,422125.0,341096.0,80.8
2024-08-01,510500,中证500ETF,820304.0,635716.0,77.5
2024-08-01,588000,科创50ETF,301030.0,177907.0,59.1
2024-08-01,588080,科创板50ETF,135964.0,82817.0,60.91
2024-08-02,510050,上证50ETF,482277.0,462557.0,95.91
2024-08-02,510300,沪深300ETF,497156.0,523833.0,105.37
2024-08-02,510500,中证500ETF,759559.0,754741.0,99.37
2024-08-02,588000,科创50ETF,266391.0,227910.0,85.55
2024-08-02,588080,科创板50ETF,114180.0,80104.0,70.16
2024-08-05,510050,上证50ETF,729799.0,828167.0,113.48
2024-08-05,510300,沪深300ETF,709765.0,801065.0,112.86
2024-08-05,510500,中证500ETF,1068680.0,1183287.0,110.72
2024-08-05,588000,科创50ETF,361364.0,402501.0,111.38
2024-08-05,588080,科创板50ETF,162802.0,158806.0,97.55
2024-08-06,510050,上证50ETF,830440.0,776346.0,93.49
2024-08-06,510300,沪深300ETF,621052.0,600801.0,96.74
2024-08-06,510500,中证500ETF,782984.0,841984.0,107.54
2024-08-06,588000,科创50ETF,242351.0,232727.0,96.03
2024-08-06,588080,科创板50ETF,107740.0,107418.0,99.7
2024-08-07,510050,上证50ETF,524654.0,475614.0,90.65
2024-08-07,510300,沪深300ETF,492455.0,434282.0,88.19
2024-08-07,510500,中证500ETF,659019.0,656786.0,99.66
2024-08-07,588000,科创50ETF,165016.0,137109.0,83.09
2024-08-07,588080,科创板50ETF,86368.0,70760.0,81.93
2024-08-08,510050,上证50ETF,528533.0,497716.0,94.17
2024-08-08,510300,沪深300ETF,563135.0,520627.0,92.45
2024-08-08,510500,中证500ETF,840897.0,862417.0,102.56
2024-08-08,588000,科创50ETF,260733.0,198310.0,76.06
2024-08-08,588080,科创板50ETF,116028.0,97707.0,84.21
2024-08-09,510050,上证50ETF,444401.0,375004.0,84.38
2024-08-09,510300,沪深300ETF,429723.0,333056.0,77.5
2024-08-09,510500,中证500ETF,688198.0,676963.0,98.37
2024-08-09,588000,科创50ETF,193320.0,132245.0,68.41
2024-08-09,588080,科创板50ETF,87840.0,60275.0,68.62
2024-08-12,510050,上证50ETF,341268.0,304549.0,89.24
2024-08-12,510300,沪深300ETF,317283.0,288441.0,90.91
2024-08-12,510500,中证500ETF,528350.0,596934.0,112.98
2024-08-12,588000,科创50ETF,142928.0,108707.0,76.06
2024-08-12,588080,科创板50ETF,67979.0,63241.0,93.03
2024-08-13,510050,上证50ETF,412431.0,327667.0,79.45
2024-08-13,510300,沪深300ETF,401689.0,334710.0,83.33
2024-08-13,510500,中证500ETF,599928.0,581151.0,96.87
2024-08-13,588000,科创50ETF,139990.0,104628.0,74.74
2024-08-13,588080,科创板50ETF,60610.0,49789.0,82.15
2024-08-14,510050,上证50ETF,328223.0,304912.0,92.9
2024-08-14,510300,沪深300ETF,343480.0,306852.0,89.34
2024-08-14,510500,中证500ETF,621213.0,612424.0,98.59
2024-08-14,588000,科创50ETF,135887.0,106504.0,78.38
2024-08-14,588080,科创板50ETF,59070.0,48151.0,81.52
2024-08-15,510050,上证50ETF,859877.0,703108.0,81.77
2024-08-15,510300,沪深300ETF,757587.0,641308.0,84.65
2024-08-15,510500,中证500ETF,1068557.0,941435.0,88.1
2024-08-15,588000,科创50ETF,282699.0,195003.0,68.98
2024-08-15,588080,科创板50ETF,119434.0,90159.0,75.49
2024-08-16,510050,上证50ETF,508080.0,419701.0,82.61
2024-08-16,510300,沪深300ETF,502894.0,405374.0,80.61
2024-08-16,510500,中证500ETF,607637.0,619115.0,101.89
2024-08-16,588000,科创50ETF,193469.0,141684.0,73.23
2024-08-16,588080,科创板50ETF,91302.0,72405.0,79.3
2024-08-19,510050,上证50ETF,532560.0,458270.0,86.05
2024-08-19,510300,沪深300ETF,524966.0,405870.0,77.31
2024-08-19,510500,中证500ETF,670588.0,658396.0,98.18
2024-08-19,588000,科创50ETF,295191.0,227864.0,77.19
2024-08-19,588080,科创板50ETF,169593.0,132680.0,78.23
2024-08-20,510050,上证50ETF,552336.0,485945.0,87.98
2024-08-20,510300,沪深300ETF,681679.0,541565.0,79.45
2024-08-20,510500,中证500ETF,992779.0,959620.0,96.66
2024-08-20,588000,科创50ETF,279045.0,194135.0,69.57
2024-08-20,588080,科创板50ETF,134048.0,141933.0,105.88
2024-08-21,510050,上证50ETF,471962.0,455828.0,96.58
2024-08-21,510300,沪深300ETF,412119.0,332503.0,80.68
2024-08-21,510500,中证500ETF,535068.0,556769.0,104.06
2024-08-21,588000,科创50ETF,154915.0,111410.0,71.92
2024-08-21,588080,科创板50ETF,71360.0,62105.0,87.03
2024-08-22,510050,上证50ETF,443102.0,432709.0,97.65
2024-08-22,510300,沪深300ETF,440181.0,368047.0,83.61
2024-08-22,510500,中证500ETF,867392.0,855868.0,98.67
2024-08-22,588000,科创50ETF,185018.0,127355.0,68.83
2024-08-22,588080,科创板50ETF,86470.0,71648.0,82.86
2024-08-23,510050,上证50ETF,553867.0,518701.0,93.65
2024-08-23,510300,沪深300ETF,510370.0,390797.0,76.57
2024-08-23,510500,中证500ETF,737510.0,715565.0,97.02
2024-08-23,588000,科创50ETF,260894.0,222026.0,85.1
2024-08-23,588080,科创板50ETF,146394.0,154022.0,105.21
2024-08-26,510050,上证50ETF,461479.0,403253.0,87.38
2024-08-26,510300,沪深300ETF,405010.0,367826.0,90.82
2024-08-26,510500,中证500ETF,658635.0,564787.0,85.75
2024-08-26,588000,科创50ETF,167068.0,134741.0,80.65
2024-08-26,588080,科创板50ETF,98434.0,77971.0,79.21
2024-08-27,510050,上证50ETF,382643.0,319324.0,83.45
2024-08-27,510300,沪深300ETF,379107.0,307085.0,81.0
2024-08-27,510500,中证500ETF,635647.0,622154.0,97.88
2024-08-27,588000,科创50ETF,187541.0,136377.0,72.72
2024-08-27,588080,科创板50ETF,111543.0,98784.0,88.56
2024-08-28,510050,上证50ETF,577709.0,599290.0,103.74
2024-08-28,510300,沪深300ETF,469708.0,433293.0,92.25
2024-08-28,510500,中证500ETF,706125.0,582614.0,82.51
2024-08-28,588000,科创50ETF,197633.0,135583.0,68.6
2024-08-28,588080,科创板50ETF,93630.0,90002.0,96.13
2024-08-29,510050,上证50ETF,427225.0,404327.0,94.64
2024-08-29,510300,沪深300ETF,388735.0,288664.0,74.26
2024-08-29,510500,中证500ETF,865462.0,576285.0,66.59
2024-08-29,588000,科创50ETF,235630.0,146038.0,61.98
2024-08-29,588080,科创板50ETF,132646.0,101630.0,76.62
2024-08-30,510050,上证50ETF,782662.0,664351.0,84.88
2024-08-30,510300,沪深300ETF,860762.0,582515.0,67.67
2024-08-30,510500,中证500ETF,1361159.0,896423.0,65.86
2024-08-30,588000,科创50ETF,352480.0,208843.0,59.25
2024-08-30,588080,科创板50ETF,163330.0,105831.0,64.8
2024-09-02,510050,上证50ETF,620415.0,496807.0,80.08
2024-09-02,510300,沪深300ETF,541015.0,450403.0,83.25
2024-09-02,510500,中证500ETF,732921.0,659004.0,89.91
2024-09-02,588000,科创50ETF,271484.0,182207.0,67.12
2024-09-02,588080,科创板50ETF,118248.0,107887.0,91.24
2024-09-03,510050,上证50ETF,528702.0,413539.0,78.22
2024-09-03,510300,沪深300ETF,421093.0,364228.0,86.5
2024-09-03,510500,中证500ETF,730546.0,583324.0,79.85
2024-09-03,588000,科创50ETF,217066.0,147589.0,67.99
2024-09-03,588080,科创板50ETF,106975.0,80793.0,75.53
2024-09-04,510050,上证50ETF,564013.0,464790.0,82.41
2024-09-04,510300,沪深300ETF,419700.0,387020.0,92.21
2024-09-04,510500,中证500ETF,780967.0,627682.0,80.37
2024-09-04,588000,科创50ETF,178723.0,139484.0,78.04
2024-09-04,588080,科创板50ETF,108222.0,86853.0,80.25
2024-09-05,510050,上证50ETF,431749.0,365745.0,84.71
2024-09-05,510300,沪深300ETF,342825.0,290179.0,84.64
2024-09-05,510500,中证500ETF,657165.0,536430.0,81.63
2024-09-05,588000,科创50ETF,136182.0,91824.0,67.43
2024-09-05,588080,科创板50ETF,90567.0,70393.0,77.72
2024-09-06,510050,上证50ETF,524022.0,385602.0,73.59
2024-09-06,510300,沪深300ETF,469912.0,362819.0,77.21
2024-09-06,510500,中证500ETF,769742.0,656115.0,85.24
2024-09-06,588000,科创50ETF,169710.0,102881.0,60.62
2024-09-06,588080,科创板50ETF,83177.0,68136.0,81.92
2024-09-09,510050,上证50ETF,791020.0,660398.0,83.49
2024-09-09,510300,沪深300ETF,635378.0,557803.0,87.79
2024-09-09,510500,中证500ETF,750071.0,736135.0,98.14
2024-09-09,588000,科创50ETF,204526.0,159149.0,77.81
2024-09-09,588080,科创板50ETF,124834.0,101363.0,81.2
2024-09-10,510050,上证50ETF,540364.0,539465.0,99.83
2024-09-10,510300,沪深300ETF,549451.0,520304.0,94.7
2024-09-10,510500,中证500ETF,1116776.0,941925.0,84.34
2024-09-10,588000,科创50ETF,223228.0,183662.0,82.28
2024-09-10,588080,科创板50ETF,112396.0,119786.0,106.57
2024-09-11,510050,上证50ETF,539132.0,417243.0,77.39
2024-09-11,510300,沪深300ETF,407381.0,379911.0,93.26
2024-09-11,510500,中证500ETF,753531.0,639380.0,84.85
2024-09-11,588000,科创50ETF,135632.0,110833.0,81.72
2024-09-11,588080,科创板50ETF,94176.0,104118.0,110.56
2024-09-12,510050,上证50ETF,599313.0,399100.0,66.59
2024-09-12,510300,沪深300ETF,487138.0,364490.0,74.82
2024-09-12,510500,中证500ETF,857074.0,679106.0,79.24
2024-09-12,588000,科创50ETF,187346.0,144167.0,76.95
2024-09-12,588080,科创板50ETF,129273.0,107455.0,83.12
2024-09-13,510050,上证50ETF,590822.0,431529.0,73.04
2024-09-13,510300,沪深300ETF,488694.0,394969.0,80.82
2024-09-13,510500,中证500ETF,795287.0,641588.0,80.67
2024-09-13,588000,科创50ETF,199242.0,146452.0,73.5
2024-09-13,588080,科创板50ETF,113239.0,101464.0,89.6
2024-09-18,510050,上证50ETF,687820.0,599807.0,87.2
2024-09-18,510300,沪深300ETF,639194.0,589744.0,92.26
2024-09-18,510500,中证500ETF,1103254.0,950080.0,86.12
2024-09-18,588000,科创50ETF,242517.0,202696.0,83.58
2024-09-18,588080,科创板50ETF,159069.0,176894.0,111.21
2024-09-19,510050,上证50ETF,1042559.0,801770.0,76.9
2024-09-19,510300,沪深300ETF,894473.0,710445.0,79.43
2024-09-19,510500,中证500ETF,1701400.0,1137222.0,66.84
2024-09-19,588000,科创50ETF,337820.0,242790.0,71.87
2024-09-19,588080,科创板50ETF,361912.0,283184.0,78.25
2024-09-20,510050,上证50ETF,728088.0,559677.0,76.87
2024-09-20,510300,沪深300ETF,710654.0,573391.0,80.68
2024-09-20,510500,中证500ETF,1040779.0,741291.0,71.22
2024-09-20,588000,科创50ETF,260397.0,194929.0,74.86
2024-09-20,588080,科创板50ETF,516502.0,359797.0,69.66
2024-09-23,510050,上证50ETF,670117.0,571941.0,85.35
2024-09-23,510300,沪深300ETF,580809.0,471923.0,81.25
2024-09-23,510500,中证500ETF,941081.0,807860.0,85.84
2024-09-23,588000,科创50ETF,215704.0,158123.0,73.31
2024-09-23,588080,科创板50ETF,154970.0,129489.0,83.56
2024-09-24,510050,上证50ETF,1982200.0,1312839.0,66.23
2024-09-24,510300,沪深300ETF,1374424.0,990922.0,72.1
2024-09-24,510500,中证500ETF,2199554.0,1529257.0,69.53
